LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,GENDER,QUALIFICATION,MARRIED,defaulter,Id
30000.0,42,2.0,2.0,2.0,0.0,0.0,2.0,4641.0,7071.0,6811.0,6795,7342.0,7075,,0.0,245.0,658.0,0,268.0,FEMALE,2,1.0,1,142
50000.0,23,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,MALE,3,2.0,0,143
40000.0,22,0.0,0.0,0.0,0.0,0.0,0.0,39402.0,39321.0,38246.0,39289,39882.0,39650,2000.0,2000.0,2000.0,1500.0,1500,2000.0,FEMALE,2,2.0,0,144
500000.0,54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22981.0,97007.0,32109.0,56370,36918.0,35017,97345.0,32189.0,56436.0,36918.0,35017,23547.0,MALE,1,1.0,0,145
50000.0,28,,0.0,0.0,0.0,0.0,0.0,46375.0,47479.0,49002.0,39422,15349.0,15078,1876.0,2399.0,1819.0,472.0,477,472.0,FEMALE,3,1.0,0,146
110000.0,35,0.0,0.0,0.0,0.0,0.0,0.0,92575.0,86147.0,87889.0,61123,59395.0,52189,4000.0,5009.0,4000.0,3027.0,3000,2500.0,MALE,1,2.0,0,147
10000.0,42,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3311.0,7244.0,3980.0,0,,3693,7244.0,,0.0,9263.0,3693,0.0,MALE,2,1.0,0,148
360000.0,41,-2.0,-2.0,,-2.0,-2.0,-2.0,8736.0,969.0,6083.0,9852,27210.0,1765,974.0,6120.0,9901.0,27352.0,1768,2111.0,FEMALE,2,,0,149
290000.0,42,-2.0,-2.0,-1.0,0.0,0.0,0.0,,174650.0,123514.0,125973,128608.0,127976,8050.0,123514.0,4274.0,4426.0,4859,5407.0,MALE,3,2.0,0,150
20000.0,25,0.0,0.0,0.0,0.0,2.0,2.0,10994.0,12006.0,15967.0,17576,16996.0,18223,1500.0,4500.0,2187.0,0.0,1500,0.0,FEMALE,3,1.0,1,151
,28,0.0,,0.0,2.0,0.0,0.0,21501.0,21415.0,21529.0,19542,18547.0,17519,,2200.0,0.0,686.0,705,4176.0,FEMALE,5,1.0,0,152
140000.0,36,0.0,0.0,0.0,0.0,0.0,0.0,127496.0,128675.0,131640.0,134183,91772.0,94290,5000.0,5041.0,5000.0,4000.0,4000,4000.0,MALE,1,1.0,0,153
500000.0,27,0.0,0.0,0.0,0.0,0.0,0.0,,33048.0,45422.0,46483,39598.0,40622,1626.0,13000.0,2100.0,37000.0,1234,3512.0,MALE,2,2.0,0,154
290000.0,39,0.0,0.0,0.0,0.0,0.0,0.0,293281.0,268030.0,157691.0,158720,144085.0,143663,7948.0,22429.0,5530.0,4442.0,5887,,MALE,3,2.0,0,155
60000.0,22,0.0,0.0,0.0,,0.0,0.0,53910.0,55028.0,56449.0,56273,28316.0,30763,,2900.0,2034.0,2000.0,3000,1000.0,FEMALE,2,2.0,0,156
50000.0,33,0.0,0.0,0.0,0.0,0.0,0.0,46311.0,47579.0,47897.0,28263,8548.0,8906,2014.0,1332.0,698.0,310.0,500,330.0,FEMALE,3,1.0,0,157
360000.0,31,-1.0,-1.0,,-2.0,-2.0,-2.0,,2500.0,0.0,0,0.0,0,2500.0,0.0,0.0,0.0,0,,FEMALE,1,2.0,1,158
90000.0,45,2.0,2.0,,0.0,0.0,0.0,92454.0,94156.0,91710.0,79884,49810.0,51012,4100.0,0.0,3424.0,1790.0,2012,1814.0,FEMALE,3,1.0,1,159
400000.0,29,1.0,2.0,2.0,2.0,2.0,2.0,29864.0,29104.0,31379.0,27969,9513.0,1346,0.0,3000.0,0.0,1000.0,0,10025.0,FEMALE,1,2.0,1,160
,24,0.0,0.0,0.0,0.0,0.0,0.0,181219.0,183311.0,183936.0,181370,179904.0,172758,7000.0,8021.0,6315.0,6432.0,6409,6008.0,MALE,2,1.0,0,161
500000.0,50,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,,5177.0,4199.0,7507,4696.0,58292,,4199.0,7507.0,4696.0,58292,36000.0,FEMALE,2,1.0,0,162
50000.0,35,0.0,0.0,0.0,0.0,0.0,0.0,47404.0,,49768.0,27838,84810.0,27785,2148.0,2130.0,1200.0,1012.0,2034,973.0,FEMALE,2,1.0,0,163
150000.0,38,0.0,0.0,0.0,0.0,0.0,,87105.0,82772.0,75928.0,66245,61833.0,62375,3000.0,3504.0,2300.0,2199.0,2414,2500.0,FEMALE,2,1.0,0,164
320000.0,45,,-2.0,-2.0,-2.0,-2.0,-2.0,14075.0,,13482.0,2975,2029.0,888,,,2975.0,2029.0,888,1332.0,MALE,1,1.0,0,165
60000.0,25,0.0,0.0,0.0,0.0,0.0,0.0,58479.0,,53235.0,38533,39639.0,39619,,,1900.0,2000.0,1500,1900.0,MALE,1,2.0,0,166
360000.0,50,0.0,,,0.0,0.0,0.0,29269.0,26763.0,23202.0,24979,26734.0,17956,1500.0,2000.0,2000.0,2000.0,2000,3000.0,MALE,2,2.0,0,167
160000.0,43,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,325.0,325.0,650.0,325,475.0,650,325.0,,0.0,475.0,650,,MALE,3,2.0,0,168
160000.0,30,0.0,-1.0,-1.0,0.0,-1.0,-1.0,2720.0,1280.0,5850.0,150,1240.0,0,1280.0,5850.0,0.0,1240.0,0,0.0,MALE,2,2.0,0,169
290000.0,36,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1961.0,3144.0,,0,0.0,0,,501.0,0.0,0.0,0,0.0,FEMALE,2,1.0,0,170
400000.0,47,-1.0,-1.0,-1.0,-1.0,-2.0,,,58265.0,49415.0,0,0.0,0,58265.0,49415.0,0.0,0.0,0,0.0,MALE,1,1.0,0,171
40000.0,39,0.0,0.0,0.0,0.0,0.0,0.0,39295.0,38490.0,38224.0,37764,38029.0,32179,1786.0,1890.0,2000.0,1104.0,948,337.0,MALE,2,3.0,0,172
100000.0,30,0.0,0.0,0.0,-2.0,-2.0,-2.0,95972.0,97650.0,-5000.0,-5000,-5000.0,-5000,5000.0,0.0,,0.0,0,0.0,MALE,2,2.0,0,173
50000.0,25,0.0,,0.0,0.0,0.0,0.0,,37828.0,6382.0,6284,6681.0,6813,1500.0,2000.0,,500.0,243,256.0,MALE,2,2.0,0,174
310000.0,25,0.0,0.0,0.0,0.0,0.0,0.0,134525.0,115126.0,,102306,93929.0,87681,6200.0,5222.0,5197.0,4000.0,5000,3980.0,FEMALE,1,2.0,0,175
30000.0,34,0.0,0.0,0.0,0.0,0.0,0.0,23697.0,20523.0,20762.0,22535,,11400,3000.0,3102.0,,3136.0,1103,0.0,FEMALE,3,1.0,0,176
250000.0,31,,-1.0,2.0,0.0,0.0,-1.0,5607.0,9416.0,3421.0,11521,20424.0,7467,10000.0,0.0,10000.0,10000.0,17771,322.0,FEMALE,1,2.0,0,177
140000.0,26,3.0,2.0,0.0,0.0,0.0,0.0,21593.0,14021.0,10084.0,89223,58280.0,44593,0.0,2000.0,,3000.0,32000,2000.0,FEMALE,1,2.0,1,178
260000.0,34,-2.0,-2.0,-2.0,-1.0,0.0,0.0,8383.0,2976.0,11237.0,27500,27500.0,33880,2985.0,11247.0,27500.0,0.0,21380,0.0,FEMALE,2,2.0,0,179
,54,0.0,0.0,0.0,0.0,2.0,0.0,46300.0,10849.0,8857.0,9658,9359.0,9554,1200.0,1147.0,1222.0,0.0,350,338.0,FEMALE,3,1.0,0,180
150000.0,25,2.0,2.0,2.0,2.0,2.0,,69716.0,72156.0,70507.0,59123,,20561,,111.0,2371.0,0.0,702,341.0,FEMALE,1,1.0,1,181
20000.0,22,1.0,2.0,0.0,0.0,0.0,2.0,,16219.0,17626.0,18398,19052.0,15429,794.0,1674.0,1446.0,1100.0,0,379.0,FEMALE,2,1.0,0,182
220000.0,51,,,0.0,0.0,0.0,0.0,127571.0,,55863.0,57079,51202.0,53195,,2000.0,2000.0,2000.0,3200,,FEMALE,2,3.0,0,183
150000.0,46,0.0,0.0,0.0,0.0,0.0,0.0,153412.0,153720.0,150540.0,153103,152060.0,151470,7000.0,7000.0,7000.0,5200.0,5500,6300.0,FEMALE,3,2.0,0,184
60000.0,30,0.0,,0.0,0.0,0.0,0.0,58634.0,59541.0,58604.0,59427,38472.0,39528,3000.0,31404.0,3000.0,,2000,2000.0,MALE,2,,0,185
250000.0,40,0.0,0.0,0.0,0.0,0.0,0.0,7351.0,6225.0,3645.0,3090,3700.0,1190,3039.0,2000.0,1000.0,1000.0,0,90403.0,MALE,1,1.0,0,186
550000.0,48,0.0,0.0,0.0,0.0,0.0,-2.0,68328.0,76797.0,55200.0,30000,0.0,0,10000.0,20000.0,5000.0,0.0,0,0.0,MALE,2,1.0,0,187
450000.0,35,,-2.0,-2.0,-2.0,-2.0,-2.0,,1251.0,0.0,1620,0.0,4155,1251.0,0.0,1620.0,0.0,4155,11089.0,FEMALE,1,1.0,0,188
20000.0,49,0.0,0.0,,0.0,0.0,0.0,11572.0,27270.0,14375.0,15200,20000.0,16560,2820.0,4000.0,1200.0,5000.0,10000,,MALE,3,1.0,0,189
180000.0,30,0.0,0.0,0.0,0.0,0.0,,,85902.0,77013.0,69551,62960.0,59487,2986.0,3000.0,2367.0,3000.0,3554,5495.0,FEMALE,2,1.0,0,190
,28,0.0,0.0,0.0,0.0,0.0,0.0,109241.0,109833.0,108778.0,74692,77912.0,49264,5209.0,3009.0,1494.0,3220.0,2004,72677.0,MALE,1,2.0,0,191
30000.0,20,-1.0,,-1.0,-1.0,-1.0,-1.0,390.0,,390.0,0,780.0,0,390.0,390.0,0.0,780.0,0,0.0,MALE,2,1.0,0,192
50000.0,40,0.0,0.0,0.0,0.0,0.0,0.0,,49654.0,49921.0,50512,20071.0,20277,2000.0,2050.0,1641.0,1000.0,1000,1000.0,MALE,3,,0,193
80000.0,28,0.0,0.0,0.0,0.0,0.0,0.0,64596.0,64871.0,,48300,47300.0,3500,,,0.0,1500.0,1500,,FEMALE,2,,0,194
100000.0,29,2.0,2.0,2.0,2.0,2.0,2.0,41052.0,42081.0,41131.0,43637,42635.0,45440,2000.0,0.0,3500.0,0.0,3500,2000.0,FEMALE,2,2.0,1,195
110000.0,56,2.0,2.0,2.0,2.0,2.0,2.0,55753.0,,,58792,59620.0,60819,2600.0,2700.0,2300.0,2400.0,2300,,MALE,2,,1,196
50000.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2389.0,3405.0,4414.0,4653,4596.0,4688,1064.0,1073.0,312.0,166.0,168,174.0,FEMALE,3,2.0,0,197
100000.0,33,0.0,0.0,0.0,0.0,0.0,2.0,70096.0,71667.0,73043.0,73928,80682.0,77485,3300.0,3200.0,2650.0,9000.0,0,3100.0,FEMALE,2,1.0,0,198
160000.0,28,-1.0,-1.0,-1.0,,0.0,-1.0,3555.0,7340.0,0.0,7634,7350.0,7938,7340.0,0.0,7634.0,0.0,7938,3993.0,FEMALE,1,2.0,0,199
420000.0,26,0.0,,0.0,0.0,0.0,0.0,56255.0,121215.0,132536.0,131704,331059.0,328958,71536.0,12536.0,11704.0,212059.0,12958,12819.0,FEMALE,2,1.0,0,200
100000.0,35,1.0,2.0,2.0,2.0,2.0,2.0,24796.0,27085.0,26352.0,33871,33192.0,35637,3000.0,0.0,,0.0,3000,0.0,MALE,1,2.0,0,201
200000.0,32,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-10542.0,148287,146948.0,148772,0.0,1685.0,326974.0,5200.0,5500,6000.0,FEMALE,1,2.0,0,202
220000.0,48,0.0,0.0,0.0,0.0,2.0,0.0,113061.0,115294.0,117945.0,130365,126780.0,129570,5600.0,6000.0,16000.0,0.0,5000,6300.0,MALE,1,2.0,0,203
80000.0,22,3.0,2.0,,0.0,0.0,2.0,,41131.0,42281.0,42605,47544.0,33115,0.0,2200.0,1500.0,5600.0,0,2275.0,FEMALE,2,2.0,0,204
100000.0,24,-1.0,0.0,0.0,0.0,-2.0,-2.0,91842.0,40308.0,41800.0,0,,0,1809.0,2301.0,0.0,0.0,0,0.0,MALE,1,1.0,0,205
200000.0,33,0.0,0.0,0.0,0.0,0.0,0.0,47517.0,8219.0,9000.0,10000,11340.0,0,1219.0,1000.0,1000.0,1340.0,0,0.0,FEMALE,1,2.0,0,206
140000.0,50,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,19830.0,11639.0,14362,0.0,46514,19891.0,11639.0,14362.0,0.0,46514,2400.0,FEMALE,1,1.0,0,207
50000.0,33,0.0,0.0,0.0,0.0,0.0,0.0,53282.0,50936.0,49911.0,19817,20492.0,20365,3000.0,2300.0,715.0,1000.0,878,1000.0,MALE,2,2.0,1,208
150000.0,25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1050.0,3258.0,3664.0,1461,2348.0,3626,3258.0,3735.0,1461.0,2348.0,3626,3089.0,MALE,1,2.0,0,209
20000.0,46,2.0,2.0,7.0,7.0,7.0,6.0,2400.0,2400.0,2400.0,2400,2400.0,1800,0.0,0.0,0.0,0.0,0,0.0,FEMALE,2,3.0,1,210
230000.0,31,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,1024.0,0,0.0,0,0.0,1024.0,0.0,0.0,0,0.0,FEMALE,1,,0,211
120000.0,28,-2.0,,-2.0,-2.0,-2.0,-2.0,2680.0,14770.0,7817.0,416,270.0,0,14770.0,7832.0,416.0,270.0,0,0.0,FEMALE,2,2.0,0,212
500000.0,31,0.0,,-2.0,-2.0,-2.0,,380417.0,377866.0,-3634.0,-3634,-3634.0,-3634,9027.0,3634.0,0.0,1907.0,0,210000.0,MALE,2,2.0,0,213
30000.0,22,0.0,0.0,0.0,0.0,0.0,0.0,28028.0,25278.0,23485.0,27339,25091.0,0,2019.0,2511.0,10000.0,502.0,0,0.0,FEMALE,2,2.0,0,214
200000.0,25,0.0,0.0,0.0,0.0,0.0,0.0,9314.0,6020.0,4817.0,2098,2280.0,4778,2020.0,2817.0,1098.0,1280.0,3778,3098.0,FEMALE,1,,0,215
330000.0,37,0.0,,,0.0,0.0,0.0,94384.0,46006.0,48123.0,50195,51942.0,55963,4000.0,3000.0,3000.0,3000.0,5000,2000.0,FEMALE,1,1.0,0,216
60000.0,27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2848.0,1469.0,1647.0,1355,1458.0,1631,,1675.0,1355.0,1458.0,1631,1931.0,FEMALE,1,1.0,0,217
340000.0,38,0.0,0.0,0.0,,0.0,0.0,331003.0,332829.0,274467.0,275341,280913.0,270448,15110.0,11019.0,9502.0,9579.0,9026,8719.0,MALE,2,1.0,0,218
60000.0,39,2.0,,2.0,0.0,0.0,0.0,32232.0,25086.0,24404.0,25212,28147.0,30152,4000.0,,1500.0,3500.0,2600,0.0,MALE,3,1.0,1,219
70000.0,25,2.0,3.0,2.0,2.0,0.0,0.0,64655.0,63031.0,64440.0,62816,63473.0,65112,0.0,3000.0,0.0,2300.0,2661,2035.0,FEMALE,2,2.0,0,220
140000.0,23,0.0,0.0,0.0,0.0,0.0,0.0,33236.0,,31206.0,31730,30535.0,28301,1785.0,2012.0,1536.0,837.0,989,782.0,FEMALE,3,2.0,0,221
150000.0,53,2.0,2.0,,0.0,2.0,2.0,17307.0,16736.0,17491.0,24882,25229.0,24688,0.0,1329.0,7720.0,1051.0,0,,MALE,2,1.0,1,222
60000.0,21,0.0,0.0,0.0,0.0,0.0,0.0,60381.0,39798.0,38344.0,37311,37428.0,38187,1639.0,1590.0,1500.0,1354.0,1377,1514.0,FEMALE,1,2.0,0,223
60000.0,23,0.0,0.0,0.0,0.0,0.0,,,54553.0,51323.0,38031,38825.0,39255,2065.0,1597.0,1473.0,1521.0,1538,1521.0,MALE,1,2.0,0,224
260000.0,36,0.0,0.0,0.0,0.0,0.0,0.0,94152.0,91774.0,89485.0,85906,83619.0,81260,4150.0,4153.0,2913.0,3012.0,3088,3033.0,MALE,1,1.0,0,225
30000.0,41,1.0,-1.0,0.0,0.0,-1.0,0.0,8247.0,16463.0,7090.0,10000,18438.0,17068,16463.0,1314.0,10000.0,18438.0,733,11796.0,FEMALE,2,3.0,0,226
210000.0,25,0.0,,-1.0,-1.0,0.0,-1.0,3292.0,6399.0,2085.0,3000,6634.0,1298,3399.0,2085.0,3000.0,3634.0,1300,2000.0,FEMALE,1,2.0,0,227
100000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,152330.0,66107.0,,48816,28679.0,30231,3000.0,2231.0,1617.0,1000.0,2000,590.0,FEMALE,5,2.0,0,228
110000.0,48,0.0,0.0,0.0,0.0,0.0,0.0,103701.0,102318.0,92724.0,94573,65034.0,66241,3771.0,,3687.0,2476.0,2406,2427.0,FEMALE,1,1.0,0,229
500000.0,38,-1.0,-1.0,0.0,0.0,0.0,0.0,5946.0,132696.0,141204.0,160275,138067.0,117049,140000.0,25012.0,40022.0,3024.0,0,90000.0,FEMALE,1,2.0,0,230
50000.0,22,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,,4872.0,-5.0,2809,0.0,0,4890.0,0.0,2814.0,,0,0.0,FEMALE,3,2.0,0,231
250000.0,37,-1.0,,2.0,-1.0,-1.0,-1.0,1000.0,4070.0,3629.0,1570,248.0,1247,3629.0,3.0,1575.0,248.0,1247,621.0,FEMALE,1,1.0,0,232
10000.0,28,1.0,2.0,0.0,0.0,0.0,0.0,5150.0,4922.0,5941.0,6984,7120.0,7267,0.0,1257.0,1300.0,400.0,410,,FEMALE,2,2.0,0,233
,38,0.0,0.0,0.0,0.0,0.0,0.0,505128.0,500867.0,,356583,289398.0,274590,,18694.0,12271.0,9699.0,9420,8818.0,MALE,1,1.0,0,234
130000.0,55,0.0,,0.0,0.0,-2.0,-2.0,30184.0,31795.0,31467.0,-440,-240.0,-240,2419.0,1000.0,0.0,200.0,0,0.0,MALE,2,2.0,0,235
310000.0,25,2.0,0.0,0.0,0.0,0.0,0.0,266270.0,273719.0,235796.0,188031,170898.0,68369,11677.0,8406.0,6000.0,5074.0,3000,3000.0,FEMALE,1,2.0,1,236
150000.0,25,-2.0,-2.0,-1.0,-1.0,0.0,-1.0,12178.0,22344.0,65330.0,20333,8433.0,10332,22452.0,65676.0,20368.0,25.0,10363,4881.0,FEMALE,5,2.0,0,237
260000.0,33,-2.0,-2.0,-2.0,-2.0,-1.0,,-124.0,-124.0,-124.0,1599,360.0,882,0.0,0.0,1723.0,366.0,882,0.0,FEMALE,1,1.0,1,238
240000.0,54,1.0,,3.0,2.0,2.0,2.0,,96819.0,94429.0,95475,96603.0,98699,0.0,0.0,3500.0,3600.0,3800,3700.0,MALE,1,,1,239
50000.0,23,2.0,0.0,0.0,0.0,0.0,0.0,43878.0,42490.0,36540.0,16077,12134.0,12389,2068.0,2065.0,1246.0,450.0,451,475.0,FEMALE,1,2.0,1,240
50000.0,23,0.0,0.0,0.0,0.0,0.0,0.0,33703.0,30857.0,28481.0,27634,26691.0,26329,1800.0,,1400.0,915.0,1500,1500.0,FEMALE,2,2.0,0,241
210000.0,29,-1.0,0.0,0.0,0.0,0.0,0.0,1654.0,33257.0,34395.0,35321,36249.0,37047,32000.0,,1500.0,1500.0,1400,1600.0,FEMALE,2,2.0,0,242
,49,1.0,,-2.0,-2.0,-2.0,-2.0,,36011.0,8978.0,11925,8574.0,5417,36011.0,8978.0,11975.0,8574.0,5417,1828.0,FEMALE,5,1.0,0,243
20000.0,23,-1.0,0.0,0.0,0.0,0.0,0.0,16582.0,17721.0,18762.0,19729,20134.0,19590,1422.0,1333.0,1300.0,700.0,1000,1000.0,FEMALE,1,2.0,0,244
500000.0,68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,1755.0,2988.0,11645,13237.0,303512,1755.0,2988.0,11645.0,13237.0,303512,0.0,FEMALE,2,1.0,0,245
180000.0,26,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0,0.0,FEMALE,1,2.0,0,246
30000.0,38,0.0,0.0,0.0,0.0,0.0,0.0,,22206.0,19273.0,16469,,11214,2007.0,2000.0,,417.0,1500,1500.0,MALE,2,1.0,0,247
340000.0,31,0.0,0.0,0.0,0.0,0.0,0.0,80174.0,82761.0,83636.0,85282,87070.0,88828,3871.0,3136.0,3014.0,3123.0,3168,4855.0,FEMALE,2,2.0,0,248
280000.0,41,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,MALE,1,1.0,0,249
70000.0,68,0.0,0.0,0.0,2.0,0.0,0.0,64670.0,66197.0,70867.0,54425,55555.0,48530,3166.0,6550.0,0.0,2033.0,1915,1708.0,FEMALE,3,1.0,0,250
150000.0,52,0.0,,0.0,0.0,0.0,0.0,71776.0,72909.0,74722.0,77865,78819.0,80607,2046.0,2413.0,3776.0,2224.0,2448,2500.0,FEMALE,2,1.0,0,251
130000.0,39,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1445.0,1445.0,1651.0,1651,390.0,0,1445.0,1651.0,0.0,390.0,0,780.0,FEMALE,2,1.0,0,252
290000.0,50,1.0,2.0,0.0,0.0,0.0,0.0,292907.0,285272.0,288543.0,209443,132211.0,133946,0.0,14000.0,9000.0,5000.0,5000,5000.0,FEMALE,2,1.0,1,253
40000.0,26,0.0,0.0,0.0,0.0,0.0,0.0,38561.0,38614.0,39951.0,40552,38935.0,40187,1700.0,2000.0,1526.0,1500.0,1900,1400.0,MALE,2,2.0,0,254
180000.0,25,0.0,0.0,0.0,,0.0,0.0,95757.0,98098.0,101255.0,101341,98419.0,85259,3880.0,5114.0,3238.0,3401.0,2980,3000.0,FEMALE,1,2.0,0,255
10000.0,21,0.0,0.0,0.0,0.0,0.0,2.0,5707.0,6728.0,7865.0,7105,8298.0,8020,1123.0,1260.0,1500.0,1470.0,0,1500.0,FEMALE,1,2.0,0,256
230000.0,30,0.0,0.0,0.0,0.0,0.0,0.0,56171.0,60250.0,63574.0,71941,75882.0,75619,5000.0,5000.0,10000.0,5000.0,5000,5000.0,MALE,2,1.0,0,257
30000.0,36,1.0,-2.0,-1.0,0.0,0.0,-1.0,-5.0,-5.0,2605.0,893,895.0,2328,0.0,2610.0,18.0,2.0,2333,1.0,FEMALE,3,1.0,0,258
150000.0,43,0.0,0.0,0.0,0.0,0.0,0.0,90606.0,93496.0,94196.0,91550,89586.0,88300,4348.0,3229.0,3150.0,3348.0,3244,8778.0,FEMALE,3,1.0,0,259
280000.0,47,0.0,0.0,0.0,0.0,0.0,0.0,236168.0,242865.0,243515.0,215853,189911.0,161830,11000.0,10500.0,8010.0,7000.0,6000,4600.0,MALE,2,1.0,0,260
50000.0,38,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,FEMALE,2,1.0,0,261
80000.0,25,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,78358.0,826.0,-507.0,3129,1956.0,4246,826.0,0.0,4969.0,4990.0,2500,4000.0,FEMALE,1,2.0,0,262
390000.0,55,-1.0,-1.0,-2.0,-2.0,,0.0,611.0,0.0,0.0,0,343.0,1343,0.0,0.0,0.0,343.0,1000,1076.0,FEMALE,1,1.0,0,263
60000.0,25,2.0,0.0,0.0,2.0,0.0,0.0,58598.0,56486.0,60877.0,56138,56806.0,57935,2632.0,5924.0,0.0,2200.0,2200,2290.0,MALE,2,2.0,1,264
150000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,39215.0,49300.0,53030.0,65006,50515.0,0,11200.0,16000.0,12376.0,1109.0,0,0.0,FEMALE,1,2.0,0,265
320000.0,35,2.0,0.0,0.0,2.0,0.0,0.0,283743.0,289508.0,302561.0,283356,275361.0,268871,,21041.0,1514.0,9122.0,9518,9209.0,MALE,2,2.0,1,266
60000.0,25,0.0,0.0,0.0,0.0,0.0,0.0,6234.0,7402.0,8270.0,9287,10076.0,10612,1276.0,1144.0,1161.0,950.0,700,1000.0,FEMALE,2,2.0,0,267
80000.0,36,2.0,,2.0,2.0,0.0,0.0,93050.0,99396.0,100495.0,97982,100261.0,102147,8840.0,3560.0,0.0,3912.0,3832,3508.0,FEMALE,3,1.0,1,268
80000.0,44,0.0,0.0,0.0,0.0,0.0,0.0,42656.0,39657.0,30297.0,30633,31190.0,30905,,2000.0,2000.0,1312.0,3200,1200.0,FEMALE,2,2.0,0,269
360000.0,33,-1.0,,-1.0,-1.0,-1.0,0.0,3738.0,2019.0,4979.0,0,4974.0,4974,2019.0,4979.0,0.0,4974.0,0,72322.0,MALE,1,1.0,0,270
50000.0,46,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,MALE,3,1.0,1,271
60000.0,36,0.0,0.0,0.0,0.0,-1.0,0.0,57262.0,27275.0,22095.0,14293,12217.0,16170,5816.0,1000.0,,12217.0,8000,1100.0,FEMALE,2,1.0,0,272
170000.0,27,0.0,0.0,0.0,0.0,0.0,0.0,106667.0,103955.0,85601.0,82963,58547.0,57080,3458.0,3426.0,2711.0,1779.0,1940,2000.0,FEMALE,2,2.0,0,273
90000.0,31,0.0,0.0,,0.0,0.0,0.0,30026.0,29239.0,14027.0,13559,14331.0,14948,2000.0,1518.0,1500.0,1000.0,1000,1000.0,FEMALE,2,2.0,0,274
180000.0,25,0.0,0.0,0.0,0.0,0.0,0.0,51699.0,48469.0,49553.0,49772,50829.0,51234,2200.0,2200.0,2000.0,2000.0,2100,1600.0,FEMALE,1,2.0,0,275
160000.0,24,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,390.0,390.0,390.0,0,780.0,390,390.0,390.0,0.0,1170.0,0,540.0,MALE,2,2.0,0,276
,27,0.0,0.0,0.0,0.0,-1.0,,10064.0,10551.0,11655.0,11377,735.0,1051,2000.0,2000.0,1000.0,735.0,1051,569.0,FEMALE,1,2.0,0,277
70000.0,30,0.0,0.0,5.0,4.0,3.0,3.0,56778.0,75037.0,73326.0,71568,72540.0,71148,20000.0,0.0,0.0,2700.0,0,0.0,FEMALE,2,1.0,0,278
50000.0,29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,492.0,492.0,492.0,492,492.0,470,493.0,493.0,493.0,493.0,471,7739.0,FEMALE,2,1.0,0,279
280000.0,46,2.0,2.0,0.0,0.0,0.0,0.0,506515.0,491801.0,62236.0,54813,38669.0,18010,0.0,1803.0,1475.0,1105.0,534,318.0,FEMALE,3,,1,280
60000.0,24,0.0,0.0,0.0,0.0,0.0,0.0,58117.0,53986.0,47413.0,36527,28170.0,28963,2400.0,2050.0,2011.0,1200.0,1400,1200.0,FEMALE,2,,0,281
20000.0,46,,-1.0,-1.0,0.0,0.0,-2.0,189.0,2249.0,3551.0,6180,0.0,0,2249.0,3551.0,5000.0,0.0,0,0.0,FEMALE,2,2.0,1,282
380000.0,41,0.0,0.0,0.0,0.0,0.0,0.0,55241.0,49773.0,81365.0,87341,87358.0,103740,10000.0,60218.0,10076.0,15012.0,20667,15000.0,FEMALE,3,2.0,0,283
100000.0,51,2.0,0.0,0.0,0.0,0.0,0.0,101658.0,97937.0,98893.0,101044,96045.0,97227,4134.0,3952.0,3611.0,3298.0,3401,3415.0,MALE,6,2.0,0,284
20000.0,58,0.0,0.0,-1.0,-1.0,-1.0,-1.0,2946.0,0.0,1473.0,240,390.0,1320,0.0,1473.0,240.0,540.0,1320,0.0,MALE,2,1.0,0,285
